x1 y1 z1 x2 y2 z2 radius R G B time type 
-1.9778 1.9161 -21.0799 -1.9399 1.9198 -21.1724 0.0500 0.4314 0.3922 0.1961 8.4782 1.0000 
-1.9399 1.9198 -21.1724 -1.9049 1.9269 -21.2658 0.0500 0.4314 0.3922 0.1961 8.5475 1.0000 
-1.9049 1.9269 -21.2658 -1.8980 1.9194 -21.3653 0.0500 0.4314 0.3922 0.1961 8.6173 1.0000 
-1.8980 1.9194 -21.3653 -1.9043 1.9202 -21.4651 0.0500 0.4314 0.3922 0.1961 8.6878 1.0000 
-1.9043 1.9202 -21.4651 -1.8897 1.9467 -21.5604 0.0500 0.4314 0.3922 0.1961 8.7589 1.0000 
-1.8897 1.9467 -21.5604 -1.8400 1.9592 -21.6463 0.0500 0.4314 0.3922 0.1961 8.8305 1.0000 
-1.8400 1.9592 -21.6463 -1.7858 1.9748 -21.7288 0.0500 0.4314 0.3922 0.1961 8.9028 1.0000 
-1.7858 1.9748 -21.7288 -1.7802 2.0140 -21.8206 0.0500 0.4314 0.3922 0.1961 8.9758 1.0000 
-1.7802 2.0140 -21.8206 -1.7785 2.0206 -21.9204 0.0500 0.4314 0.3922 0.1961 9.0493 1.0000 
-1.7785 2.0206 -21.9204 -1.7341 2.0403 -22.0078 0.0500 0.4314 0.3922 0.1961 9.1236 1.0000 
-1.7341 2.0403 -22.0078 -1.7495 2.0347 -22.1064 0.0500 0.4314 0.3922 0.1961 9.1985 1.0000 
-1.7495 2.0347 -22.1064 -1.7678 2.0310 -22.2047 0.0500 0.4314 0.3922 0.1961 9.2740 1.0000 
-1.7678 2.0310 -22.2047 -1.7709 2.0282 -22.3046 0.0500 0.4314 0.3922 0.1961 9.3503 1.0000 
-1.7709 2.0282 -22.3046 -1.7812 2.0127 -22.4028 0.0500 0.4314 0.3922 0.1961 9.4272 1.0000 
-1.7812 2.0127 -22.4028 -1.7967 2.0229 -22.5011 0.0500 0.4314 0.3922 0.1961 9.5049 1.0000 
-1.7967 2.0229 -22.5011 -1.8081 2.0408 -22.5988 0.0500 0.4314 0.3922 0.1961 9.5833 1.0000 
-1.8081 2.0408 -22.5988 -1.8206 2.0638 -22.6953 0.0500 0.4314 0.3922 0.1961 9.6625 1.0000 
-1.8206 2.0638 -22.6953 -1.8378 2.1029 -22.7858 0.0500 0.4314 0.3922 0.1961 9.7424 1.0000 
-1.8378 2.1029 -22.7858 -1.8133 2.1480 -22.8716 0.0500 0.4314 0.3922 0.1961 9.8230 1.0000 
-1.8133 2.1480 -22.8716 -1.8424 2.1221 -22.9637 0.0500 0.4314 0.3922 0.1961 9.9045 1.0000 
-1.8424 2.1221 -22.9637 -1.8770 2.0957 -23.0537 0.0500 0.4314 0.3922 0.1961 9.9868 1.0000 
-1.8770 2.0957 -23.0537 -1.8872 2.0525 -23.1434 0.0500 0.4314 0.3922 0.1961 10.0699 1.0000 
-1.8872 2.0525 -23.1434 -1.9211 2.0342 -23.2357 0.0500 0.4314 0.3922 0.1961 10.1538 1.0000 
-1.9211 2.0342 -23.2357 -1.9733 2.0457 -23.3201 0.0500 0.4314 0.3922 0.1961 10.2385 1.0000 
-1.9733 2.0457 -23.3201 -2.0146 2.0674 -23.4086 0.0500 0.4314 0.3922 0.1961 10.3242 1.0000 
-2.0146 2.0674 -23.4086 -2.0435 2.0529 -23.5032 0.0500 0.4314 0.3922 0.1961 10.4107 1.0000 
-2.0435 2.0529 -23.5032 -2.0728 2.0408 -23.5981 0.0500 0.4314 0.3922 0.1961 10.4982 1.0000 
-2.0728 2.0408 -23.5981 -2.0951 2.0051 -23.6888 0.0500 0.4314 0.3922 0.1961 10.5865 1.0000 
-2.0951 2.0051 -23.6888 -2.0663 2.0423 -23.7770 0.0500 0.4314 0.3922 0.1961 10.6758 1.0000 
-2.0663 2.0423 -23.7770 -2.0341 2.0622 -23.8695 0.0500 0.4314 0.3922 0.1961 10.7661 1.0000 
-2.0341 2.0622 -23.8695 -2.0548 2.0765 -23.9663 0.0500 0.4314 0.3922 0.1961 10.8574 1.0000 
-2.0548 2.0765 -23.9663 -2.1093 2.0755 -24.0502 0.0500 0.4314 0.3922 0.1961 10.9496 1.0000 
-2.1093 2.0755 -24.0502 -2.1307 2.1190 -24.1377 0.0500 0.4314 0.3922 0.1961 11.0429 1.0000 
-2.1307 2.1190 -24.1377 -2.1436 2.1602 -24.2279 0.0500 0.4314 0.3922 0.1961 11.1373 1.0000 
-2.1436 2.1602 -24.2279 -2.1579 2.1960 -24.3201 0.0500 0.4314 0.3922 0.1961 11.2327 1.0000 
-2.1579 2.1960 -24.3201 -2.1629 2.2092 -24.4191 0.0500 0.4314 0.3922 0.1961 11.3292 1.0000 
-2.1629 2.2092 -24.4191 -2.1789 2.1798 -24.5134 0.0500 0.4314 0.3922 0.1961 11.4269 1.0000 
-2.1789 2.1798 -24.5134 -2.1721 2.1599 -24.6111 0.0500 0.4314 0.3922 0.1961 11.5257 1.0000 
-2.1721 2.1599 -24.6111 -2.1389 2.1511 -24.7050 0.0500 0.4314 0.3922 0.1961 11.6257 1.0000 
-2.1389 2.1511 -24.7050 -2.0795 2.1232 -24.7805 0.0500 0.4314 0.3922 0.1961 11.7269 1.0000 
-2.0795 2.1232 -24.7805 -2.0643 2.0686 -24.8629 0.0500 0.4314 0.3922 0.1961 11.8294 1.0000 
-2.0643 2.0686 -24.8629 -2.0637 2.0470 -24.9605 0.0500 0.4314 0.3922 0.1961 11.9331 1.0000 
-2.0637 2.0470 -24.9605 -2.0340 2.0651 -25.0543 0.0500 0.4314 0.3922 0.1961 12.0381 1.0000 
-2.0340 2.0651 -25.0543 -2.0147 2.0487 -25.1510 0.0500 0.4314 0.3922 0.1961 12.1445 1.0000 
-2.0147 2.0487 -25.1510 -2.0196 2.0366 -25.2501 0.0500 0.4314 0.3922 0.1961 12.2523 1.0000 
-2.0196 2.0366 -25.2501 -2.0257 2.0255 -25.3493 0.0500 0.4314 0.3922 0.1961 12.3614 1.0000 
-2.0257 2.0255 -25.3493 -2.0334 2.0039 -25.4467 0.0500 0.4314 0.3922 0.1961 12.4720 1.0000 
-2.0334 2.0039 -25.4467 -2.0426 1.9968 -25.5460 0.0500 0.4314 0.3922 0.1961 12.5841 1.0000 
-2.0426 1.9968 -25.5460 -2.0402 1.9934 -25.6459 0.0500 0.4314 0.3922 0.1961 12.6977 1.0000 
-2.0402 1.9934 -25.6459 -2.0422 1.9907 -25.7459 0.0500 0.4314 0.3922 0.1961 12.8129 1.0000 
-2.0422 1.9907 -25.7459 -2.0442 1.9881 -25.8458 0.0500 0.4314 0.3922 0.1961 12.9297 1.0000 
-2.0442 1.9881 -25.8458 -2.0464 1.9876 -25.9458 0.0500 0.4314 0.3922 0.1961 13.0481 1.0000 
-2.0464 1.9876 -25.9458 -2.0413 2.0006 -26.0448 0.0500 0.4314 0.3922 0.1961 13.1682 1.0000 
-2.0413 2.0006 -26.0448 -2.0303 2.0689 -26.1170 0.0500 0.4314 0.3922 0.1961 13.2901 1.0000 
-2.0303 2.0689 -26.1170 -2.0302 2.1069 -26.2095 0.0500 0.4314 0.3922 0.1961 13.4138 1.0000 
-2.0302 2.1069 -26.2095 -2.0264 2.1311 -26.3064 0.0500 0.4314 0.3922 0.1961 13.5394 1.0000 
-2.0264 2.1311 -26.3064 -2.0211 2.1439 -26.4055 0.0500 0.4314 0.3922 0.1961 13.6669 1.0000 
-2.0211 2.1439 -26.4055 -2.0042 2.1642 -26.5019 0.0500 0.4314 0.3922 0.1961 13.7964 1.0000 
-2.0042 2.1642 -26.5019 -1.9407 2.1358 -26.5737 0.0500 0.4314 0.3922 0.1961 13.9279 1.0000 
-1.9407 2.1358 -26.5737 -1.8934 2.1076 -26.6572 0.0500 0.4314 0.3922 0.1961 14.0615 1.0000 
-1.8934 2.1076 -26.6572 -1.8845 2.0440 -26.7339 0.0500 0.4314 0.3922 0.1961 14.1972 1.0000 
-1.8845 2.0440 -26.7339 -1.8770 1.9634 -26.7925 0.0500 0.4314 0.3922 0.1961 14.3353 1.0000 
-1.8770 1.9634 -26.7925 -1.8889 1.8863 -26.8551 0.0500 0.4314 0.3922 0.1961 14.4756 1.0000 
-1.8889 1.8863 -26.8551 -1.8602 1.8191 -26.9234 0.0500 0.4314 0.3922 0.1961 14.6183 1.0000 
-1.8602 1.8191 -26.9234 -1.8313 1.7519 -26.9916 0.0500 0.4314 0.3922 0.1961 14.7635 1.0000 
-1.8313 1.7519 -26.9916 -1.8127 1.7253 -27.0861 0.0500 0.4314 0.3922 0.1961 14.9113 1.0000 
-1.8127 1.7253 -27.0861 -1.8148 1.6898 -27.1796 0.0500 0.4314 0.3922 0.1961 15.0618 1.0000 
-1.8148 1.6898 -27.1796 -1.8158 1.6515 -27.2720 0.0500 0.4314 0.3922 0.1961 15.2150 1.0000 
-1.8158 1.6515 -27.2720 -1.8306 1.6267 -27.3677 0.0500 0.4314 0.3922 0.1961 15.3711 1.0000 
-1.8306 1.6267 -27.3677 -1.8516 1.6382 -27.4648 0.0500 0.4314 0.3922 0.1961 15.5301 1.0000 
-1.8516 1.6382 -27.4648 -1.8746 1.6387 -27.5621 0.0500 0.4314 0.3922 0.1961 15.6923 1.0000 
-1.8746 1.6387 -27.5621 -1.8918 1.6355 -27.6606 0.0500 0.4314 0.3922 0.1961 15.8576 1.0000 
-1.8918 1.6355 -27.6606 -1.9072 1.6361 -27.7594 0.0500 0.4314 0.3922 0.1961 16.0263 1.0000 
-1.9072 1.6361 -27.7594 -1.9112 1.6498 -27.8584 0.0500 0.4314 0.3922 0.1961 16.1985 1.0000 
-1.9112 1.6498 -27.8584 -1.9047 1.6539 -27.9581 0.0500 0.4314 0.3922 0.1961 16.3743 1.0000 
-1.9047 1.6539 -27.9581 -1.8650 1.6403 -28.0488 0.0500 0.4314 0.3922 0.1961 16.5539 1.0000 
-1.8650 1.6403 -28.0488 -1.8450 1.6141 -28.1432 0.0500 0.4314 0.3922 0.1961 16.7374 1.0000 
-1.8450 1.6141 -28.1432 -1.8814 1.6245 -28.2358 0.0500 0.4314 0.3922 0.1961 16.9250 1.0000 
-1.8814 1.6245 -28.2358 -1.9011 1.6366 -28.3330 0.0500 0.4314 0.3922 0.1961 17.1170 1.0000 
-1.9011 1.6366 -28.3330 -1.8866 1.6693 -28.4264 0.0500 0.4314 0.3922 0.1961 17.3135 1.0000 
-1.8866 1.6693 -28.4264 -1.8979 1.6201 -28.5127 0.0500 0.4314 0.3922 0.1961 17.5147 1.0000 
-1.8979 1.6201 -28.5127 -1.8902 1.5746 -28.6014 0.0500 0.4314 0.3922 0.1961 17.7209 1.0000 
-1.8902 1.5746 -28.6014 -1.8975 1.5791 -28.7010 0.0500 0.4314 0.3922 0.1961 17.9323 1.0000 
-1.8975 1.5791 -28.7010 -1.9148 1.5814 -28.7995 0.0500 0.4314 0.3922 0.1961 18.1492 1.0000 
-1.9148 1.5814 -28.7995 -1.9259 1.5798 -28.8989 0.0500 0.4314 0.3922 0.1961 18.3719 1.0000 
-1.9259 1.5798 -28.8989 -1.9377 1.5844 -28.9981 0.0500 0.4314 0.3922 0.1961 18.6006 1.0000 
-1.9377 1.5844 -28.9981 -1.9397 1.5935 -29.0976 0.0500 0.4314 0.3922 0.1961 18.8359 1.0000 
-1.9397 1.5935 -29.0976 -1.9422 1.6043 -29.1970 0.0500 0.4314 0.3922 0.1961 19.0779 1.0000 
-1.9422 1.6043 -29.1970 -1.9693 1.6203 -29.2920 0.0500 0.4314 0.3922 0.1961 19.3272 1.0000 
-1.9693 1.6203 -29.2920 -1.9969 1.6362 -29.3868 0.0500 0.4314 0.3922 0.1961 19.5841 1.0000 
-1.9969 1.6362 -29.3868 -2.0535 1.6662 -29.4635 0.0500 0.4314 0.3922 0.1961 19.8492 1.0000 
-2.0535 1.6662 -29.4635 -2.1057 1.6970 -29.5431 0.0500 0.4314 0.3922 0.1961 20.1230 1.0000 
-2.1057 1.6970 -29.5431 -2.1609 1.7367 -29.6164 0.0500 0.4314 0.3922 0.1961 20.4061 1.0000 
-2.1609 1.7367 -29.6164 -2.2380 1.7637 -29.6740 0.0500 0.4314 0.3922 0.1961 20.6991 1.0000 
-2.2380 1.7637 -29.6740 -2.3155 1.7913 -29.7310 0.0500 0.4314 0.3922 0.1961 21.0028 1.0000 
-2.3155 1.7913 -29.7310 -2.3674 1.8342 -29.8049 0.0500 0.4314 0.3922 0.1961 21.3179 1.0000 
-2.3674 1.8342 -29.8049 -2.4071 1.8162 -29.8949 0.0500 0.4314 0.3922 0.1961 21.6454 1.0000 
-2.4071 1.8162 -29.8949 -2.4374 1.8083 -29.9899 0.0500 0.4314 0.3922 0.1961 21.9863 1.0000 
-2.4374 1.8083 -29.9899 -2.4709 1.8012 -30.0838 0.0500 0.4314 0.3922 0.1961 22.3417 1.0000 
-2.4709 1.8012 -30.0838 -2.5264 1.7918 -30.1665 0.0500 0.4314 0.3922 0.1961 22.7128 1.0000 
-2.5264 1.7918 -30.1665 -2.5558 1.8162 -30.2589 0.0500 0.4314 0.3922 0.1961 23.1013 1.0000 
-2.5558 1.8162 -30.2589 -2.5825 1.8431 -30.3515 0.0500 0.4314 0.3922 0.1961 23.5087 1.0000 
-2.5825 1.8431 -30.3515 -2.6041 1.8573 -30.4481 0.0500 0.4314 0.3922 0.1961 23.9370 1.0000 
-2.6041 1.8573 -30.4481 -2.6026 1.8592 -30.5481 0.0500 0.4314 0.3922 0.1961 24.3884 1.0000 
-2.6026 1.8592 -30.5481 -2.6100 1.8468 -30.6470 0.0500 0.4314 0.3922 0.1961 24.8657 1.0000 
-2.6100 1.8468 -30.6470 -2.6202 1.8634 -30.7451 0.0500 0.4314 0.3922 0.1961 25.3719 1.0000 
-2.6202 1.8634 -30.7451 -2.6250 1.8423 -30.8427 0.0500 0.4314 0.3922 0.1961 25.9108 1.0000 
-2.6250 1.8423 -30.8427 -2.6060 1.8519 -30.9404 0.0500 0.4314 0.3922 0.1961 26.4869 1.0000 
-2.6060 1.8519 -30.9404 -2.5820 1.8732 -31.0351 0.0500 0.4314 0.3922 0.1961 27.1057 1.0000 
-2.5820 1.8732 -31.0351 -2.5902 1.9056 -31.1294 0.0500 0.4314 0.3922 0.1961 27.7741 1.0000 
-2.5902 1.9056 -31.1294 -2.5993 1.9387 -31.2233 0.0500 0.4314 0.3922 0.1961 28.5006 1.0000 
-2.5993 1.9387 -31.2233 -2.6079 1.9717 -31.3173 0.0500 0.4314 0.3922 0.1961 29.2964 1.0000 
-2.6079 1.9717 -31.3173 -2.6194 1.9834 -31.3964 0.0500 0.4314 0.3922 0.1961 30.0000 1.0000 
0.0723 -0.0135 -3.9685 0.1509 -0.0597 -4.0097 0.0300 0.5490 0.4902 0.1569 0.6483 2.0000 
0.1509 -0.0597 -4.0097 0.2282 -0.1113 -4.0466 0.0300 0.5490 0.4902 0.1569 0.7288 2.0000 
0.2282 -0.1113 -4.0466 0.3124 -0.1632 -4.0608 0.0300 0.5490 0.4902 0.1569 0.8105 2.0000 
0.3124 -0.1632 -4.0608 0.3650 -0.2024 -4.0694 0.0300 0.5490 0.4902 0.1569 0.8653 2.0000 
0.3650 -0.2024 -4.0694 0.4327 -0.2755 -4.0789 0.0300 0.5490 0.4902 0.1569 0.9493 2.0000 
0.4327 -0.2755 -4.0789 0.5013 -0.3475 -4.0886 0.0300 0.5490 0.4902 0.1569 1.0345 2.0000 
0.5013 -0.3475 -4.0886 0.5674 -0.4226 -4.0873 0.0300 0.5490 0.4902 0.1569 1.1212 2.0000 
0.5674 -0.4226 -4.0873 0.6071 -0.5143 -4.0909 0.0300 0.5490 0.4902 0.1569 1.2093 2.0000 
0.6071 -0.5143 -4.0909 0.6242 -0.5483 -4.0924 0.0300 0.5490 0.4902 0.1569 1.2433 2.0000 
0.6242 -0.5483 -4.0924 0.6656 -0.6392 -4.0966 0.0300 0.5490 0.4902 0.1569 1.3335 2.0000 
0.6656 -0.6392 -4.0966 0.7041 -0.7314 -4.0941 0.0300 0.5490 0.4902 0.1569 1.4253 2.0000 
0.7041 -0.7314 -4.0941 0.7623 -0.8110 -4.1107 0.0300 0.5490 0.4902 0.1569 1.5187 2.0000 
0.7623 -0.8110 -4.1107 0.8084 -0.8806 -4.1238 0.0300 0.5490 0.4902 0.1569 1.5988 2.0000 
0.8084 -0.8806 -4.1238 0.8752 -0.9450 -4.1611 0.0300 0.5490 0.4902 0.1569 1.6954 2.0000 
0.8752 -0.9450 -4.1611 0.9472 -1.0101 -4.1849 0.0300 0.5490 0.4902 0.1569 1.7937 2.0000 
0.9472 -1.0101 -4.1849 1.0119 -1.0766 -4.2223 0.0300 0.5490 0.4902 0.1569 1.8939 2.0000 
1.0119 -1.0766 -4.2223 1.0856 -1.1426 -4.2367 0.0300 0.5490 0.4902 0.1569 1.9961 2.0000 
1.0856 -1.1426 -4.2367 1.1542 -1.2030 -4.2469 0.0300 0.5490 0.4902 0.1569 2.0918 2.0000 
1.1542 -1.2030 -4.2469 1.2310 -1.2661 -4.2583 0.0300 0.5490 0.4902 0.1569 2.1979 2.0000 
1.2310 -1.2661 -4.2583 1.3021 -1.3363 -4.2561 0.0300 0.5490 0.4902 0.1569 2.3061 2.0000 
1.3021 -1.3363 -4.2561 1.3764 -1.4031 -4.2612 0.0300 0.5490 0.4902 0.1569 2.4167 2.0000 
1.3764 -1.4031 -4.2612 1.4453 -1.4749 -4.2710 0.0300 0.5490 0.4902 0.1569 2.5295 2.0000 
1.4453 -1.4749 -4.2710 1.5141 -1.5470 -4.2633 0.0300 0.5490 0.4902 0.1569 2.6449 2.0000 
1.5141 -1.5470 -4.2633 1.5177 -1.5507 -4.2630 0.0300 0.5490 0.4902 0.1569 2.6509 2.0000 
1.5177 -1.5507 -4.2630 1.5821 -1.6272 -4.2610 0.0300 0.5490 0.4902 0.1569 2.7690 2.0000 
1.5821 -1.6272 -4.2610 1.6403 -1.7085 -4.2643 0.0300 0.5490 0.4902 0.1569 2.8898 2.0000 
1.6403 -1.7085 -4.2643 1.7018 -1.7873 -4.2641 0.0300 0.5490 0.4902 0.1569 3.0134 2.0000 
1.7018 -1.7873 -4.2641 1.7412 -1.8349 -4.2610 0.0300 0.5490 0.4902 0.1569 3.0913 2.0000 
1.7412 -1.8349 -4.2610 1.8043 -1.9123 -4.2553 0.0300 0.5490 0.4902 0.1569 3.2198 2.0000 
1.8043 -1.9123 -4.2553 1.8693 -1.9880 -4.2622 0.0300 0.5490 0.4902 0.1569 3.3515 2.0000 
1.8693 -1.9880 -4.2622 1.9453 -2.0529 -4.2596 0.0300 0.5490 0.4902 0.1569 3.4865 2.0000 
1.9453 -2.0529 -4.2596 2.0216 -2.1176 -4.2598 0.0300 0.5490 0.4902 0.1569 3.6251 2.0000 
2.0216 -2.1176 -4.2598 2.0832 -2.1710 -4.2550 0.0300 0.5490 0.4902 0.1569 3.7411 2.0000 
2.0832 -2.1710 -4.2550 2.1389 -2.2541 -4.2571 0.0300 0.5490 0.4902 0.1569 3.8866 2.0000 
2.1389 -2.2541 -4.2571 2.1996 -2.3335 -4.2563 0.0300 0.5490 0.4902 0.1569 4.0363 2.0000 
2.1996 -2.3335 -4.2563 2.2601 -2.4131 -4.2543 0.0300 0.5490 0.4902 0.1569 4.1903 2.0000 
2.2601 -2.4131 -4.2543 2.3107 -2.4614 -4.2537 0.0300 0.5490 0.4902 0.1569 4.3007 2.0000 
2.3107 -2.4614 -4.2537 2.3751 -2.5372 -4.2436 0.0300 0.5490 0.4902 0.1569 4.4628 2.0000 
2.3751 -2.5372 -4.2436 2.4409 -2.6123 -4.2384 0.0300 0.5490 0.4902 0.1569 4.6300 2.0000 
2.4409 -2.6123 -4.2384 2.5075 -2.6869 -4.2391 0.0300 0.5490 0.4902 0.1569 4.8026 2.0000 
2.5075 -2.6869 -4.2391 2.5389 -2.7217 -4.2404 0.0300 0.5490 0.4902 0.1569 4.8855 2.0000 
2.5389 -2.7217 -4.2404 2.6049 -2.7968 -4.2430 0.0300 0.5490 0.4902 0.1569 5.0669 2.0000 
2.6049 -2.7968 -4.2430 2.6802 -2.8626 -4.2427 0.0300 0.5490 0.4902 0.1569 5.2547 2.0000 
2.6802 -2.8626 -4.2427 2.7579 -2.9249 -4.2516 0.0300 0.5490 0.4902 0.1569 5.4494 2.0000 
2.7579 -2.9249 -4.2516 2.8386 -2.9821 -4.2663 0.0300 0.5490 0.4902 0.1569 5.6516 2.0000 
2.8386 -2.9821 -4.2663 2.8925 -3.0323 -4.2814 0.0300 0.5490 0.4902 0.1569 5.8089 2.0000 
2.8925 -3.0323 -4.2814 2.9668 -3.0800 -4.3283 0.0300 0.5490 0.4902 0.1569 6.0256 2.0000 
2.9668 -3.0800 -4.3283 3.0489 -3.1322 -4.3514 0.0300 0.5490 0.4902 0.1569 6.2516 2.0000 
3.0489 -3.1322 -4.3514 3.1332 -3.1761 -4.3824 0.0300 0.5490 0.4902 0.1569 6.4877 2.0000 
3.1332 -3.1761 -4.3824 3.2174 -3.2197 -4.4142 0.0300 0.5490 0.4902 0.1569 6.7349 2.0000 
3.2174 -3.2197 -4.4142 3.2941 -3.2633 -4.4614 0.0300 0.5490 0.4902 0.1569 6.9942 2.0000 
3.2941 -3.2633 -4.4614 3.3018 -3.2676 -4.4662 0.0300 0.5490 0.4902 0.1569 7.0210 2.0000 
3.3018 -3.2676 -4.4662 3.3756 -3.3142 -4.5151 0.0300 0.5490 0.4902 0.1569 7.2952 2.0000 
3.3756 -3.3142 -4.5151 3.4457 -3.3714 -4.5576 0.0300 0.5490 0.4902 0.1569 7.5843 2.0000 
3.4457 -3.3714 -4.5576 3.4853 -3.4471 -4.6095 0.0300 0.5490 0.4902 0.1569 7.8902 2.0000 
3.4853 -3.4471 -4.6095 3.5262 -3.5228 -4.6605 0.0300 0.5490 0.4902 0.1569 8.2150 2.0000 
3.5262 -3.5228 -4.6605 3.5667 -3.5999 -4.7096 0.0300 0.5490 0.4902 0.1569 8.5610 2.0000 
3.5667 -3.5999 -4.7096 3.6266 -3.6718 -4.7449 0.0300 0.5490 0.4902 0.1569 8.9313 2.0000 
3.6266 -3.6718 -4.7449 3.6270 -3.6723 -4.7451 0.0300 0.5490 0.4902 0.1569 8.9338 2.0000 
3.6270 -3.6723 -4.7451 3.6952 -3.7448 -4.7548 0.0300 0.5490 0.4902 0.1569 9.3322 2.0000 
3.6952 -3.7448 -4.7548 3.7592 -3.8216 -4.7552 0.0300 0.5490 0.4902 0.1569 9.7631 2.0000 
3.7592 -3.8216 -4.7552 3.8208 -3.9004 -4.7546 0.0300 0.5490 0.4902 0.1569 10.2324 2.0000 
3.8208 -3.9004 -4.7546 3.8701 -3.9628 -4.7551 0.0300 0.5490 0.4902 0.1569 10.6379 2.0000 
3.8701 -3.9628 -4.7551 3.9189 -4.0493 -4.7437 0.0300 0.5490 0.4902 0.1569 11.1964 2.0000 
3.9189 -4.0493 -4.7437 3.9660 -4.1373 -4.7371 0.0300 0.5490 0.4902 0.1569 11.8210 2.0000 
3.9660 -4.1373 -4.7371 4.0180 -4.2224 -4.7301 0.0300 0.5490 0.4902 0.1569 12.5294 2.0000 
4.0180 -4.2224 -4.7301 4.0548 -4.2830 -4.7173 0.0300 0.5490 0.4902 0.1569 13.1054 2.0000 
4.0548 -4.2830 -4.7173 4.0963 -4.3731 -4.7047 0.0300 0.5490 0.4902 0.1569 14.0269 2.0000 
4.0963 -4.3731 -4.7047 4.1399 -4.4621 -4.6916 0.0300 0.5490 0.4902 0.1569 15.1440 2.0000 
4.1399 -4.4621 -4.6916 4.1788 -4.5532 -4.7053 0.0300 0.5490 0.4902 0.1569 16.5627 2.0000 
4.1788 -4.5532 -4.7053 4.2167 -4.6457 -4.7014 0.0300 0.5490 0.4902 0.1569 18.5084 2.0000 
4.2167 -4.6457 -4.7014 4.2540 -4.7384 -4.7032 0.0300 0.5490 0.4902 0.1569 21.6227 2.0000 
4.2540 -4.7384 -4.7032 4.2917 -4.8299 -4.7033 0.0300 0.5490 0.4902 0.1569 30.0000 2.0000 
0.3650 -0.2024 -4.0694 0.4162 -0.1501 -4.1348 0.0200 0.6275 0.5882 0.1176 1.4734 3.0000 
0.4162 -0.1501 -4.1348 0.4843 -0.1067 -4.1937 0.0200 0.6275 0.5882 0.1176 1.5584 3.0000 
0.4843 -0.1067 -4.1937 0.5527 -0.0646 -4.2533 0.0200 0.6275 0.5882 0.1176 1.6957 3.0000 
0.5527 -0.0646 -4.2533 0.5743 -0.0401 -4.2765 0.0200 0.6275 0.5882 0.1176 1.7875 3.0000 
0.5743 -0.0401 -4.2765 0.6204 -0.0264 -4.3408 0.0200 0.6275 0.5882 0.1176 2.9819 3.0000 
0.4162 -0.1501 -4.1348 0.4353 -0.1975 -4.2207 0.0200 0.7843 0.7843 0.0392 1.5929 4.0000 
0.4353 -0.1975 -4.2207 0.4531 -0.2492 -4.3045 0.0200 0.7843 0.7843 0.0392 1.6648 4.0000 
0.4531 -0.2492 -4.3045 0.4753 -0.2973 -4.3893 0.0200 0.7843 0.7843 0.0392 1.7736 4.0000 
0.4753 -0.2973 -4.3893 0.5061 -0.3456 -4.4713 0.0200 0.7843 0.7843 0.0392 2.0038 4.0000 
0.5061 -0.3456 -4.4713 0.5222 -0.3714 -4.5140 0.0200 0.7843 0.7843 0.0392 3.0289 4.0000 
0.5743 -0.0401 -4.2765 0.6703 -0.0336 -4.2490 0.0200 0.7843 0.7843 0.0392 3.0434 4.0000 
0.6703 -0.0336 -4.2490 0.7673 -0.0264 -4.2259 0.0200 0.7843 0.7843 0.0392 3.1418 4.0000 
0.7673 -0.0264 -4.2259 0.8641 -0.0106 -4.2065 0.0200 0.7843 0.7843 0.0392 3.4146 4.0000 
0.8641 -0.0106 -4.2065 0.8874 -0.0064 -4.2019 0.0200 0.7843 0.7843 0.0392 4.1330 4.0000 
0.6242 -0.5483 -4.0924 0.6807 -0.5520 -4.0100 0.0200 0.6275 0.5882 0.1176 1.8833 3.0000 
0.6807 -0.5520 -4.0100 0.6872 -0.5524 -4.0006 0.0200 0.6275 0.5882 0.1176 1.8898 3.0000 
0.6872 -0.5524 -4.0006 0.7577 -0.5892 -3.9400 0.0200 0.6275 0.5882 0.1176 1.9586 3.0000 
0.7577 -0.5892 -3.9400 0.8366 -0.5815 -3.8791 0.0200 0.6275 0.5882 0.1176 2.0638 3.0000 
0.8366 -0.5815 -3.8791 0.8687 -0.5747 -3.8561 0.0200 0.6275 0.5882 0.1176 2.1284 3.0000 
0.8687 -0.5747 -3.8561 0.9467 -0.5590 -3.7956 0.0200 0.6275 0.5882 0.1176 2.7093 3.0000 
0.9467 -0.5590 -3.7956 0.9515 -0.5584 -3.7921 0.0200 0.6275 0.5882 0.1176 3.2259 3.0000 
0.6872 -0.5524 -4.0006 0.6467 -0.5267 -3.9129 0.0200 0.7843 0.7843 0.0392 2.0272 4.0000 
0.6467 -0.5267 -3.9129 0.6128 -0.5029 -3.8219 0.0200 0.7843 0.7843 0.0392 2.1179 4.0000 
0.6128 -0.5029 -3.8219 0.5768 -0.4744 -3.7330 0.0200 0.7843 0.7843 0.0392 2.2781 4.0000 
0.5768 -0.4744 -3.7330 0.5442 -0.4490 -3.6527 0.0200 0.7843 0.7843 0.0392 3.4487 4.0000 
0.8687 -0.5747 -3.8561 0.9502 -0.6155 -3.8972 0.0200 0.7843 0.7843 0.0392 3.2853 4.0000 
0.9502 -0.6155 -3.8972 1.0326 -0.6599 -3.9325 0.0200 0.7843 0.7843 0.0392 3.3652 4.0000 
1.0326 -0.6599 -3.9325 1.1144 -0.7050 -3.9681 0.0200 0.7843 0.7843 0.0392 3.4879 4.0000 
